pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod_add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,property_age,remodel_age,porch_sf
923229100,80,RL,0.0,15957,Pave,None,IR1,Low,AllPub,Corner,Mod,Mitchel,Norm,Norm,1Fam,SLvl,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,None,0.0,3,3,PConc,4,3,Gd,GLQ,1148.0,Unf,0.0,96.0,1244.0,GasA,3,1,SBrkr,0,0,1356,2.0,0.0,2,0,3,1,3,6,Typ,1,3,Attchd,Fin,2.0,528.0,3,3,1.0,1424,0,0,0,MnPrv,None,0,9,2007,WD ,188000,30,30,0
533254130,20,RL,80.0,9600,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,4,3,Gd,ALQ,978.0,Unf,0.0,284.0,1262.0,GasA,5,1,SBrkr,0,0,1262,0.0,1.0,2,0,3,1,3,6,Typ,1,3,Attchd,RFn,2.0,460.0,3,3,1.0,298,0,0,0,None,None,0,5,2007,WD ,181500,31,31,0
907131090,60,RL,43.0,10667,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,PosN,Norm,1Fam,2Story,7,6,1996,1996,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,385.0,ALQ,344.0,70.0,799.0,GasA,5,1,SBrkr,834,0,1661,1.0,0.0,2,1,3,1,4,6,Typ,1,3,Attchd,RFn,2.0,550.0,3,3,1.0,158,0,0,0,None,None,0,4,2009,ConLw,212000,13,13,1
527355060,60,RL,81.0,10530,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,PosA,Norm,1Fam,2Story,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,68.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,945.0,945.0,GasA,3,1,SBrkr,912,0,1857,0.0,0.0,2,1,4,1,3,8,Typ,1,3,Attchd,RFn,2.0,482.0,3,3,1.0,400,0,0,0,GdPrv,None,0,7,2006,WD ,188900,28,28,1
534450110,20,RL,50.0,5000,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,3,3,1946,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,2,2,CBlock,2,2,No,LwQ,299.0,Unf,0.0,367.0,666.0,GasA,2,0,SBrkr,0,0,666,0.0,1.0,1,0,2,1,4,4,Typ,0,0,None,None,0.0,0.0,0,0,0.0,0,0,0,0,MnPrv,None,0,4,2007,WD ,64500,61,57,1
905352140,60,RL,0.0,17082,Pave,None,IR1,Low,AllPub,CulDSac,Mod,ClearCr,Norm,Norm,1Fam,2Story,6,5,1978,1992,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,PConc,4,3,Av,ALQ,964.0,Unf,0.0,153.0,1117.0,GasA,5,1,SBrkr,864,0,1981,1.0,0.0,2,1,4,1,4,8,Typ,1,3,Attchd,Fin,2.0,522.0,3,3,1.0,336,0,0,0,None,None,0,5,2010,WD ,230000,32,18,1
908127060,50,RL,74.0,16287,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1925,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,4,CBlock,3,3,No,ALQ,130.0,BLQ,105.0,666.0,901.0,GasA,3,1,SBrkr,450,0,1351,1.0,0.0,1,0,3,1,3,7,Typ,1,4,Detchd,Unf,2.0,576.0,3,3,0.0,0,100,0,0,None,None,0,7,2007,WD ,122000,82,57,1
535325340,20,RL,65.0,11050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1956,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,LwQ,488.0,Unf,0.0,517.0,1005.0,GasA,5,1,SBrkr,0,0,1005,0.0,0.0,1,0,2,1,3,6,Typ,1,3,Attchd,Unf,1.0,319.0,3,3,1.0,0,288,0,0,None,None,0,7,2006,WD ,133500,50,50,0
902105020,50,RM,60.0,10440,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,4,4,BrkTil,4,3,No,LwQ,493.0,Unf,0.0,1017.0,1510.0,GasW,5,1,SBrkr,1208,0,2792,0.0,0.0,2,0,5,1,3,8,Mod,2,3,Detchd,Unf,2.0,520.0,2,3,1.0,0,480,0,0,MnPrv,Shed,1150,6,2008,WD ,256000,88,58,1
923225200,160,RM,41.0,2665,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,7,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,3,PConc,4,3,No,ALQ,318.0,Unf,0.0,232.0,550.0,GasA,3,1,SBrkr,550,0,1475,0.0,0.0,2,0,4,1,3,6,Typ,1,3,Attchd,Unf,1.0,336.0,3,3,1.0,92,0,0,0,None,None,0,5,2008,WD ,129500,32,32,1
907250030,20,RL,80.0,10389,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2003,2003,Hip,CompShg,CemntBd,CmentBd,BrkFace,320.0,4,3,PConc,4,3,No,GLQ,1682.0,Unf,0.0,296.0,1978.0,GasA,5,1,SBrkr,0,0,1978,1.0,0.0,2,1,3,1,4,8,Typ,1,4,Attchd,RFn,3.0,850.0,3,3,1.0,188,0,0,0,None,None,0,5,2010,WD ,318000,7,7,1
528172060,20,RL,70.0,9658,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,383.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1598.0,1598.0,GasA,4,1,SBrkr,0,0,1606,0.0,0.0,2,0,3,1,4,6,Typ,1,4,Attchd,RFn,3.0,871.0,3,3,1.0,230,0,0,0,None,None,0,7,2009,WD ,255900,3,3,1
531363050,20,RL,63.0,7500,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1158.0,1158.0,GasA,5,1,SBrkr,0,0,1158,0.0,0.0,1,1,3,1,4,5,Typ,0,0,None,None,0.0,0.0,0,0,1.0,0,0,0,0,None,None,0,8,2009,WD ,143500,5,5,1
528138020,20,RL,79.0,14122,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,8,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,240.0,4,3,PConc,5,3,No,GLQ,28.0,Unf,0.0,1794.0,1822.0,GasA,5,1,SBrkr,0,0,1822,0.0,0.0,2,0,3,1,5,8,Typ,1,4,Attchd,RFn,3.0,678.0,3,3,1.0,0,0,0,0,None,None,0,2,2010,WD ,259000,5,4,1
909428120,20,RL,0.0,21000,Pave,None,Reg,Bnk,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,184.0,3,4,CBlock,4,3,Mn,ALQ,35.0,Rec,869.0,905.0,1809.0,GasA,3,1,SBrkr,0,0,2259,1.0,0.0,2,0,3,1,4,7,Typ,2,4,Basment,Unf,2.0,450.0,3,3,1.0,166,0,0,0,MnPrv,None,0,10,2007,COD,217000,54,54,1
903206170,50,RL,70.0,8737,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1923,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,BrkTil,4,3,No,Rec,300.0,Unf,0.0,765.0,1065.0,GasA,5,1,FuseA,720,0,1635,0.0,0.0,1,1,3,1,3,6,Typ,1,4,Detchd,Unf,2.0,440.0,3,3,1.0,0,0,0,0,None,None,0,5,2007,WD ,210000,84,57,1
527402220,20,RL,0.0,8750,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,3,3,CBlock,3,3,No,BLQ,828.0,Unf,0.0,174.0,1002.0,GasA,3,1,SBrkr,0,0,1002,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Detchd,Unf,2.0,902.0,3,3,1.0,0,0,0,0,MnPrv,None,0,8,2009,WD ,148500,39,39,0
528222050,60,RL,73.0,8499,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,No,Unf,0.0,Unf,0.0,616.0,616.0,GasA,5,1,SBrkr,796,0,1412,0.0,0.0,2,1,3,1,4,6,Typ,1,4,BuiltIn,Fin,2.0,432.0,3,3,1.0,0,0,0,0,None,None,0,3,2007,New,156932,1,0,1
534225110,90,RL,72.0,11072,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1965,1965,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,Unf,0.0,Unf,0.0,1728.0,1728.0,GasA,3,1,SBrkr,0,0,1728,0.0,0.0,2,0,6,2,3,10,Typ,0,0,Detchd,Unf,2.0,576.0,3,3,1.0,0,0,0,0,None,None,0,11,2008,WD ,145000,43,43,0
906380210,20,RL,64.0,6762,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,902.0,Unf,0.0,380.0,1282.0,GasA,5,1,SBrkr,0,0,1290,1.0,0.0,2,0,2,1,4,6,Typ,1,4,Attchd,RFn,2.0,662.0,3,3,1.0,168,0,0,0,None,None,0,5,2009,WD ,200000,2,2,0
528106110,20,RL,105.0,15431,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,400.0,5,3,PConc,5,3,Gd,GLQ,1430.0,Unf,0.0,564.0,1994.0,GasA,5,1,SBrkr,0,0,2046,1.0,0.0,2,1,2,1,5,7,Typ,2,4,Attchd,Fin,3.0,878.0,3,3,1.0,188,175,0,0,None,None,0,8,2007,WD ,450000,2,1,1
533213040,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,1999,1999,Gable,CompShg,MetalSd,MetalSd,BrkFace,894.0,3,3,PConc,4,3,No,GLQ,381.0,Unf,0.0,348.0,729.0,GasA,4,1,SBrkr,729,0,1471,0.0,0.0,2,1,3,1,3,6,Typ,0,0,Detchd,Unf,2.0,440.0,3,3,1.0,0,0,0,0,None,None,0,3,2009,WD ,172500,10,10,1
534177180,60,RL,90.0,10800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,7,1974,1997,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,No,ALQ,956.0,Rec,182.0,384.0,1522.0,GasA,3,1,SBrkr,1066,0,2614,0.0,0.0,2,1,4,1,3,9,Typ,1,3,Attchd,RFn,2.0,624.0,3,3,1.0,38,0,0,0,None,None,0,6,2008,WD ,240000,34,11,1
528482090,60,FV,102.0,11143,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,None,0.0,4,3,PConc,4,3,No,Unf,0.0,Unf,0.0,1580.0,1580.0,GasA,5,1,SBrkr,886,0,2466,0.0,0.0,3,0,4,1,4,8,Typ,1,4,Attchd,RFn,2.0,610.0,3,3,1.0,159,0,0,0,None,None,0,12,2007,WD ,340000,3,2,1
916386140,20,RL,73.0,8925,Pave,None,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,Av,GLQ,16.0,Unf,0.0,1450.0,1466.0,GasA,5,1,SBrkr,0,0,1466,0.0,0.0,2,0,3,1,4,7,Typ,0,0,Attchd,Fin,3.0,610.0,3,3,1.0,100,0,0,0,None,None,0,7,2009,WD ,201000,2,2,1
907203110,20,RL,120.0,10356,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,3,3,Av,BLQ,716.0,Unf,0.0,253.0,969.0,GasA,3,1,SBrkr,0,0,969,0.0,0.0,1,1,3,1,3,5,Typ,0,0,Attchd,Unf,2.0,440.0,3,3,1.0,0,0,0,0,MnPrv,None,0,1,2007,WD ,122000,32,32,0
527302090,20,RL,93.0,12299,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,6,1978,1985,Gable,CompShg,Plywood,Plywood,Stone,67.0,3,3,CBlock,4,3,No,GLQ,1328.0,Unf,0.0,201.0,1529.0,GasA,3,1,SBrkr,0,0,1664,1.0,0.0,2,0,3,1,4,7,Typ,1,3,Attchd,Fin,2.0,663.0,3,3,1.0,0,0,0,0,None,None,0,9,2007,WD ,213000,29,22,0
534475250,20,RL,90.0,9900,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,5,1967,1967,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,4,3,CBlock,3,3,No,Rec,1173.0,Unf,0.0,507.0,1680.0,GasA,3,1,SBrkr,0,0,1691,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,Unf,2.0,550.0,4,3,1.0,0,0,0,0,MnPrv,None,0,4,2009,WD ,175000,42,42,1
906380200,20,RL,64.0,6762,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,4,3,PConc,4,3,No,GLQ,664.0,Unf,0.0,544.0,1208.0,GasA,5,1,SBrkr,0,0,1208,1.0,0.0,2,0,2,1,4,6,Typ,0,0,Attchd,RFn,2.0,628.0,3,3,1.0,105,0,0,0,None,None,0,9,2007,New,195400,0,0,1
905103070,20,RL,75.0,11625,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Hip,CompShg,HdBoard,HdBoard,BrkFace,172.0,3,3,CBlock,3,3,No,BLQ,527.0,Unf,0.0,525.0,1052.0,GasA,3,1,SBrkr,0,0,1052,0.0,0.0,1,1,3,1,3,6,Typ,1,1,Attchd,Fin,1.0,668.0,3,3,1.0,0,0,0,0,None,None,0,4,2009,WD ,113500,42,42,1
903202120,50,RL,65.0,6435,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,4,1,SBrkr,605,0,1577,0.0,0.0,1,0,3,1,2,6,Typ,1,4,Detchd,Unf,1.0,312.0,3,3,1.0,0,0,0,0,None,None,0,10,2006,WD ,140200,67,56,0
532376180,20,RL,65.0,8450,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,6,1968,1968,Gable,CompShg,Plywood,Plywood,BrkFace,90.0,3,3,CBlock,3,3,No,BLQ,162.0,Rec,270.0,450.0,882.0,GasA,3,1,SBrkr,0,0,909,0.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,1.0,294.0,3,3,1.0,0,0,0,0,MnPrv,None,0,11,2006,COD,116000,38,38,1
921205050,20,RL,88.0,11577,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,382.0,5,3,PConc,4,3,Gd,GLQ,1455.0,Unf,0.0,383.0,1838.0,GasA,5,1,SBrkr,0,0,1838,1.0,0.0,2,0,3,1,5,9,Typ,1,4,Attchd,Fin,3.0,682.0,3,3,1.0,161,0,0,0,None,None,0,9,2006,New,359900,1,0,1
907201160,60,RL,50.0,8340,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,6,1977,1977,Gable,CompShg,HdBoard,Plywood,BrkFace,62.0,3,3,CBlock,4,3,Av,GLQ,509.0,Unf,0.0,166.0,675.0,GasA,3,1,SBrkr,702,0,1388,0.0,0.0,1,1,3,1,3,6,Typ,0,0,Attchd,Unf,1.0,317.0,3,3,1.0,406,0,0,0,None,None,0,12,2006,WD ,157500,29,29,1
905401100,20,RL,0.0,10708,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1Story,5,5,1955,1993,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,4,3,CBlock,3,3,No,LwQ,379.0,BLQ,768.0,470.0,1617.0,GasA,5,1,FuseA,0,0,1867,1.0,0.0,1,0,2,1,3,7,Typ,3,4,Attchd,Fin,1.0,303.0,3,3,1.0,476,142,0,0,GdWo,None,0,11,2009,COD,190000,54,16,0
903230100,30,RM,60.0,6911,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,Mn,LwQ,405.0,Unf,0.0,740.0,1145.0,GasA,3,1,SBrkr,0,0,1301,0.0,0.0,1,0,2,1,2,5,Min1,0,0,Detchd,Unf,2.0,440.0,3,3,1.0,0,0,0,0,None,None,0,10,2009,WD ,100000,85,59,0
534403280,20,RL,80.0,8800,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Hip,CompShg,HdBoard,HdBoard,BrkFace,425.0,3,3,CBlock,3,3,No,BLQ,553.0,Unf,0.0,698.0,1251.0,GasA,3,1,SBrkr,0,0,1251,1.0,0.0,1,0,3,1,3,6,Typ,2,4,Attchd,RFn,1.0,461.0,3,3,1.0,0,0,0,0,MnPrv,Shed,700,3,2006,WD ,160000,42,42,1
907194160,20,RL,65.0,10739,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,4,3,PConc,4,3,No,GLQ,1259.0,Unf,0.0,172.0,1431.0,GasA,5,1,SBrkr,0,0,1444,1.0,0.0,2,0,3,1,4,6,Typ,0,0,Attchd,RFn,2.0,577.0,3,3,1.0,144,0,0,0,None,None,0,4,2009,WD ,203000,7,8,1
533120030,60,RL,0.0,9572,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,4,3,PConc,5,3,No,GLQ,482.0,Unf,0.0,971.0,1453.0,GasA,5,1,SBrkr,1357,0,2810,0.0,0.0,2,1,4,1,4,9,Typ,1,5,Attchd,RFn,2.0,750.0,4,4,1.0,500,0,0,0,None,None,0,6,2007,WD ,302000,17,17,0
531451110,120,RL,50.0,8012,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1980,1980,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,No,BLQ,543.0,BLQ,119.0,261.0,923.0,GasA,3,1,SBrkr,0,0,923,0.0,0.0,2,0,2,1,3,5,Typ,1,3,Attchd,RFn,1.0,264.0,3,3,1.0,80,0,0,0,None,None,0,5,2010,WD ,143000,30,30,0
907270040,60,RL,66.0,16226,Pave,None,IR3,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,No,GLQ,281.0,Unf,0.0,747.0,1028.0,GasA,5,1,SBrkr,1242,0,2452,0.0,0.0,2,1,4,1,4,9,Typ,1,3,BuiltIn,Fin,2.0,683.0,3,3,1.0,208,0,0,0,None,None,0,5,2007,WD ,267000,9,8,1
534252070,90,RL,0.0,10899,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,4,5,1964,1964,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,Slab,0,0,None,None,0.0,None,0.0,0.0,0.0,GasA,3,0,SBrkr,0,0,1224,0.0,0.0,2,0,2,2,3,8,Typ,0,0,CarPort,Unf,3.0,530.0,3,3,1.0,0,0,0,0,None,None,0,4,2007,WD ,103000,43,43,0
923203100,120,RM,32.0,4500,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,443.0,3,4,PConc,5,4,No,GLQ,1201.0,Unf,0.0,36.0,1237.0,GasA,5,1,SBrkr,0,0,1337,1.0,0.0,2,0,2,1,3,5,Typ,0,0,Attchd,Fin,2.0,405.0,3,3,1.0,0,0,0,0,None,None,0,3,2006,WD ,153500,8,8,1
532479120,85,RL,0.0,16647,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,Gd,ALQ,1390.0,Unf,0.0,0.0,1390.0,GasA,3,1,SBrkr,0,0,1701,1.0,0.0,2,0,3,1,3,6,Min2,2,3,Basment,Fin,2.0,611.0,3,3,1.0,0,0,0,0,None,None,0,1,2007,WD ,171000,32,26,0
908227030,50,RL,62.0,8707,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Edwards,Feedr,Norm,1Fam,1.5Fin,4,5,1924,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,3,No,Unf,0.0,Unf,0.0,1093.0,1093.0,GasA,3,0,FuseF,576,0,1669,0.0,0.0,1,1,4,1,3,9,Min2,0,0,Attchd,Unf,1.0,288.0,2,3,1.0,0,0,0,0,None,None,0,5,2006,WD ,107000,82,56,1
535403030,20,RL,66.0,8300,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,6,1968,1968,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,86.0,3,3,CBlock,3,3,Mn,Rec,952.0,Unf,0.0,0.0,952.0,GasA,4,1,SBrkr,0,0,952,1.0,0.0,1,0,3,1,3,5,Typ,0,0,Attchd,Unf,1.0,288.0,3,3,1.0,0,0,0,0,None,None,0,8,2007,WD ,128500,39,39,0
535179120,20,RL,72.0,9770,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,Rec,512.0,Unf,0.0,410.0,922.0,GasA,3,1,FuseA,0,0,922,1.0,0.0,1,0,2,1,3,5,Typ,0,0,Attchd,Unf,1.0,308.0,3,3,1.0,0,0,0,0,GdWo,None,0,4,2007,WD ,116000,50,50,1
923250060,20,RL,80.0,17400,Pave,None,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1977,1977,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,No,ALQ,936.0,Unf,0.0,190.0,1126.0,GasA,2,1,SBrkr,0,0,1126,1.0,0.0,2,0,3,1,3,5,Typ,1,4,Attchd,RFn,2.0,484.0,3,3,0.5,295,0,0,0,None,None,0,5,2006,WD ,160000,29,29,1
527145090,120,RL,39.0,5070,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0.0,4,3,PConc,4,3,Mn,Unf,0.0,Unf,0.0,1280.0,1280.0,GasA,5,1,SBrkr,0,0,1280,0.0,0.0,2,0,2,1,4,5,Typ,0,0,Attchd,RFn,2.0,506.0,3,3,1.0,0,144,0,0,None,None,0,8,2008,WD ,180000,16,16,1
527404050,20,RL,66.0,7920,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1970,2002,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,3,3,CBlock,3,3,No,ALQ,81.0,GLQ,619.0,214.0,914.0,GasA,5,1,SBrkr,0,0,914,0.0,0.0,1,0,3,1,5,5,Typ,0,0,Attchd,RFn,1.0,368.0,3,4,1.0,120,0,0,0,None,None,0,10,2007,WD ,133000,37,5,0
923202025,90,RM,78.0,7020,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,7,5,1997,1997,Gable,CompShg,MetalSd,MetalSd,BrkFace,200.0,3,4,PConc,4,3,Gd,GLQ,1243.0,Unf,0.0,45.0,1288.0,GasA,4,1,SBrkr,0,0,1368,2.0,0.0,2,0,2,2,3,8,Typ,0,0,Attchd,Fin,4.0,784.0,3,3,1.0,0,0,0,0,None,None,0,11,2006,WD ,215000,9,9,1
909276110,70,RL,0.0,7500,Pave,None,IR1,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,No,BLQ,547.0,Unf,0.0,224.0,771.0,GasA,2,1,SBrkr,741,0,1494,0.0,0.0,1,0,3,1,4,7,Typ,2,4,Attchd,Unf,1.0,213.0,3,3,0.5,0,224,0,0,None,None,0,11,2009,WD ,177500,67,59,0
